"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Mar-2022","EQ","1,378.00","1,404.60","1,343.00","1,388.30","1,353.00","1,355.35","1,376.56","1,734.40","565.50",623818,"858,725,193.20",44949
"03-Mar-2022","EQ","1,425.00","1,434.60","1,385.00","1,397.80","1,390.00","1,388.30","1,402.93","1,734.40","565.50",575042,"806,741,055.95",33377
"02-Mar-2022","EQ","1,353.40","1,422.05","1,351.15","1,353.40","1,393.00","1,397.80","1,395.59","1,734.40","565.50",844203,"1,178,164,578.95",54278
"28-Feb-2022","EQ","1,355.00","1,389.90","1,332.00","1,366.40","1,358.00","1,353.40","1,361.66","1,734.40","565.50",646070,"879,729,158.80",48033
"25-Feb-2022","EQ","1,347.00","1,378.80","1,333.00","1,292.45","1,365.00","1,366.40","1,363.48","1,734.40","565.50",663880,"905,186,844.90",62302
"24-Feb-2022","EQ","1,320.00","1,355.00","1,281.90","1,383.50","1,290.50","1,292.45","1,314.27","1,734.40","565.50",1194241,"1,569,555,300.20",119607
"23-Feb-2022","EQ","1,376.00","1,416.50","1,376.00","1,375.15","1,385.00","1,383.50","1,396.96","1,734.40","565.50",484749,"677,174,392.45",41047
"22-Feb-2022","EQ","1,335.00","1,388.30","1,335.00","1,408.45","1,380.00","1,375.15","1,362.62","1,734.40","565.50",698682,"952,036,872.80",70346
"21-Feb-2022","EQ","1,476.00","1,482.35","1,400.00","1,468.10","1,408.00","1,408.45","1,433.00","1,734.40","565.50",767645,"1,100,035,708.25",63385
"18-Feb-2022","EQ","1,456.00","1,486.80","1,456.00","1,478.65","1,468.50","1,468.10","1,474.46","1,734.40","545.00",227953,"336,108,248.70",18134
"17-Feb-2022","EQ","1,495.00","1,509.00","1,475.00","1,483.55","1,476.90","1,478.65","1,492.25","1,734.40","545.00",468297,"698,818,270.75",27925
"16-Feb-2022","EQ","1,509.00","1,515.00","1,480.00","1,490.15","1,481.00","1,483.55","1,497.21","1,734.40","545.00",427845,"640,574,325.70",34028
"15-Feb-2022","EQ","1,456.00","1,494.00","1,456.00","1,459.90","1,489.50","1,490.15","1,474.29","1,734.40","545.00",460049,"678,245,485.05",34165
"14-Feb-2022","EQ","1,480.00","1,503.85","1,452.00","1,519.55","1,462.20","1,459.90","1,477.49","1,734.40","545.00",615372,"909,203,827.05",58126
"11-Feb-2022","EQ","1,516.00","1,541.00","1,510.00","1,522.80","1,518.00","1,519.55","1,526.06","1,734.40","510.05",591928,"903,319,407.95",35371
"10-Feb-2022","EQ","1,517.00","1,538.00","1,512.25","1,510.85","1,521.70","1,522.80","1,525.47","1,734.40","510.05",486801,"742,597,894.25",28310
"09-Feb-2022","EQ","1,520.05","1,547.00","1,506.25","1,504.35","1,510.00","1,510.85","1,524.37","1,734.40","510.05",822933,"1,254,453,056.05",55439
"08-Feb-2022","EQ","1,522.60","1,533.30","1,482.25","1,514.95","1,500.00","1,504.35","1,504.21","1,734.40","510.05",432963,"651,266,121.80",35140
"07-Feb-2022","EQ","1,525.00","1,538.00","1,500.00","1,573.95","1,515.00","1,514.95","1,517.76","1,734.40","510.05",835445,"1,268,005,994.70",64579
"04-Feb-2022","EQ","1,575.90","1,586.00","1,552.10","1,565.85","1,580.00","1,573.95","1,570.94","1,734.40","483.15",547485,"860,066,300.85",28621
"03-Feb-2022","EQ","1,538.65","1,594.90","1,532.00","1,530.95","1,568.00","1,565.85","1,569.81","1,734.40","483.15",932210,"1,463,391,979.65",53223
"02-Feb-2022","EQ","1,524.95","1,544.90","1,516.55","1,512.15","1,534.00","1,530.95","1,529.66","1,734.40","483.15",448827,"686,554,615.95",33258
"01-Feb-2022","EQ","1,519.00","1,528.85","1,494.05","1,505.25","1,514.40","1,512.15","1,512.49","1,734.40","483.15",350307,"529,834,304.60",23973
"31-Jan-2022","EQ","1,507.00","1,523.40","1,496.75","1,498.80","1,508.00","1,505.25","1,506.20","1,734.40","483.15",390474,"588,130,387.15",40570
"28-Jan-2022","EQ","1,495.00","1,519.20","1,495.00","1,487.30","1,499.00","1,498.80","1,506.76","1,734.40","476.35",479666,"722,742,939.25",36117
"27-Jan-2022","EQ","1,495.00","1,537.00","1,481.00","1,510.10","1,491.00","1,487.30","1,498.82","1,734.40","476.35",612184,"917,552,199.75",50886
"25-Jan-2022","EQ","1,478.00","1,557.00","1,431.40","1,502.20","1,511.00","1,510.10","1,514.31","1,734.40","476.35",919396,"1,392,254,203.70",70273
"24-Jan-2022","EQ","1,579.00","1,584.00","1,490.00","1,583.10","1,501.95","1,502.20","1,519.54","1,734.40","476.35",903484,"1,372,878,550.45",84059
"21-Jan-2022","EQ","1,618.90","1,631.00","1,570.00","1,624.75","1,589.50","1,583.10","1,599.65","1,734.40","476.35",678554,"1,085,446,084.85",54250
