"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"COLPAL","EQ","06-Feb-2023","1,461.15","1,461.15","1,463.05","1,445.70","1,457.00","1,453.50","1,451.99","149,209","216,649,424.25","15,470","90,843","60.88"
"COLPAL","EQ","07-Feb-2023","1,453.50","1,454.00","1,471.50","1,450.05","1,468.00","1,469.00","1,463.41","307,007","449,277,529.00","23,766","218,042","71.02"
"COLPAL","EQ","08-Feb-2023","1,469.00","1,470.00","1,471.10","1,450.15","1,459.90","1,458.00","1,455.53","284,348","413,877,092.15","17,960","201,245","70.77"
"COLPAL","EQ","09-Feb-2023","1,458.00","1,458.80","1,472.00","1,453.85","1,466.00","1,467.15","1,465.47","205,978","301,853,953.45","16,437","114,423","55.55"
"COLPAL","EQ","10-Feb-2023","1,467.15","1,465.00","1,471.90","1,459.75","1,468.65","1,466.95","1,464.16","136,141","199,332,249.60","9,026","83,402","61.26"
"COLPAL","EQ","13-Feb-2023","1,466.95","1,465.00","1,471.80","1,450.00","1,453.80","1,453.90","1,455.76","91,760","133,580,366.10","7,831","44,094","48.05"
"COLPAL","EQ","14-Feb-2023","1,453.90","1,455.00","1,461.85","1,440.10","1,443.95","1,442.65","1,446.02","181,222","262,051,424.95","14,203","112,899","62.30"
"COLPAL","EQ","15-Feb-2023","1,442.65","1,442.65","1,460.15","1,438.00","1,455.00","1,458.65","1,452.01","110,458","160,386,179.10","9,807","62,480","56.56"
"COLPAL","EQ","16-Feb-2023","1,458.65","1,462.70","1,462.70","1,445.20","1,450.50","1,449.30","1,453.79","90,494","131,559,697.90","6,391","55,385","61.20"
"COLPAL","EQ","17-Feb-2023","1,449.30","1,451.15","1,460.00","1,441.35","1,456.45","1,455.15","1,450.45","177,938","258,091,007.60","8,483","107,461","60.39"
"COLPAL","EQ","20-Feb-2023","1,455.15","1,458.00","1,462.45","1,448.70","1,449.45","1,456.20","1,457.33","166,350","242,426,478.20","7,442","103,594","62.27"
"COLPAL","EQ","21-Feb-2023","1,456.20","1,464.70","1,464.70","1,447.05","1,453.30","1,458.15","1,458.56","186,405","271,882,242.85","7,581","108,314","58.11"
"COLPAL","EQ","22-Feb-2023","1,458.15","1,457.00","1,459.65","1,443.20","1,457.50","1,457.55","1,452.84","229,296","333,129,602.20","8,325","165,950","72.37"
"COLPAL","EQ","23-Feb-2023","1,457.55","1,460.00","1,463.00","1,447.00","1,453.40","1,454.05","1,453.96","302,216","439,411,147.80","16,330","211,016","69.82"
"COLPAL","EQ","24-Feb-2023","1,454.05","1,454.05","1,467.70","1,454.05","1,463.75","1,464.55","1,461.06","321,998","470,457,220.70","10,765","237,568","73.78"
"COLPAL","EQ","27-Feb-2023","1,464.55","1,460.00","1,466.25","1,446.10","1,460.00","1,459.70","1,455.16","224,285","326,370,718.70","9,464","145,897","65.05"
"COLPAL","EQ","28-Feb-2023","1,459.70","1,460.00","1,482.00","1,454.05","1,478.00","1,473.50","1,471.37","885,560","1,302,989,633.70","23,536","657,222","74.22"
"COLPAL","EQ","01-Mar-2023","1,473.50","1,479.00","1,486.90","1,472.25","1,484.00","1,482.50","1,480.76","254,165","376,356,486.85","15,291","174,714","68.74"
"COLPAL","EQ","02-Mar-2023","1,482.50","1,476.50","1,499.90","1,476.50","1,497.00","1,497.65","1,494.49","304,127","454,516,200.45","18,316","173,111","56.92"
"COLPAL","EQ","03-Mar-2023","1,497.65","1,500.00","1,508.50","1,478.20","1,505.00","1,500.90","1,496.48","415,588","621,920,028.40","19,019","260,633","62.71"
"COLPAL","EQ","06-Mar-2023","1,500.90","1,505.00","1,513.25","1,493.35","1,510.00","1,508.60","1,506.46","335,452","505,345,920.80","12,152","225,848","67.33"
"COLPAL","EQ","08-Mar-2023","1,508.60","1,500.00","1,508.60","1,488.40","1,501.00","1,501.85","1,497.78","323,768","484,933,610.60","21,438","215,153","66.45"
"COLPAL","EQ","09-Mar-2023","1,501.85","1,502.05","1,504.35","1,485.25","1,487.50","1,488.85","1,498.50","397,299","595,353,347.60","9,648","334,931","84.30"
"COLPAL","EQ","10-Mar-2023","1,488.85","1,480.90","1,501.20","1,478.10","1,500.00","1,497.10","1,490.33","89,786","133,811,002.90","11,330","39,901","44.44"
"COLPAL","EQ","13-Mar-2023","1,497.10","1,496.10","1,509.80","1,483.50","1,503.00","1,502.05","1,499.14","213,854","320,596,563.35","15,798","120,100","56.16"
"COLPAL","EQ","14-Mar-2023","1,502.05","1,502.05","1,507.50","1,487.95","1,500.50","1,500.45","1,497.28","225,291","337,323,045.80","18,439","130,516","57.93"
"COLPAL","EQ","15-Mar-2023","1,500.45","1,500.40","1,502.80","1,478.55","1,500.00","1,498.50","1,491.89","276,294","412,199,768.90","19,633","121,751","44.07"
"COLPAL","EQ","16-Mar-2023","1,498.50","1,500.00","1,507.95","1,486.55","1,502.95","1,500.15","1,499.18","313,224","469,579,049.75","25,838","195,267","62.34"
"COLPAL","EQ","17-Mar-2023","1,500.15","1,494.70","1,501.60","1,482.35","1,489.00","1,487.85","1,490.23","476,167","709,597,034.75","19,160","324,406","68.13"
"COLPAL","EQ","20-Mar-2023","1,487.85","1,481.00","1,510.00","1,481.00","1,496.00","1,497.30","1,496.31","328,497","491,533,881.45","14,984","122,216","37.20"
"COLPAL","EQ","21-Mar-2023","1,497.30","1,501.45","1,502.90","1,489.40","1,492.00","1,495.90","1,496.98","257,004","384,729,608.95","16,463","187,363","72.90"
"COLPAL","EQ","22-Mar-2023","1,495.90","1,499.50","1,507.45","1,496.10","1,501.00","1,504.50","1,503.28","114,909","172,740,326.05","16,352","71,267","62.02"
"COLPAL","EQ","23-Mar-2023","1,504.50","1,503.10","1,522.90","1,498.50","1,521.00","1,520.90","1,511.47","305,431","461,650,313.45","15,803","187,307","61.33"
"COLPAL","EQ","24-Mar-2023","1,520.90","1,525.00","1,528.90","1,496.55","1,499.85","1,500.95","1,511.73","234,341","354,260,121.00","20,386","100,637","42.94"
"COLPAL","EQ","27-Mar-2023","1,500.95","1,504.95","1,511.95","1,490.10","1,499.80","1,500.45","1,502.89","190,364","286,096,131.05","15,508","88,488","46.48"
"COLPAL","EQ","28-Mar-2023","1,500.45","1,500.10","1,506.05","1,493.50","1,497.35","1,497.95","1,499.38","152,380","228,474,765.75","13,950","91,315","59.93"
"COLPAL","EQ","29-Mar-2023","1,497.95","1,496.95","1,513.35","1,490.10","1,501.00","1,495.45","1,499.25","257,945","386,724,775.40","23,415","121,413","47.07"
"COLPAL","EQ","31-Mar-2023","1,495.45","1,505.55","1,509.95","1,493.10","1,508.95","1,507.35","1,503.09","181,517","272,836,974.85","12,563","108,934","60.01"
"COLPAL","EQ","03-Apr-2023","1,507.35","1,509.75","1,527.90","1,497.05","1,522.20","1,524.50","1,517.22","171,813","260,677,878.60","14,093","100,459","58.47"
"COLPAL","EQ","05-Apr-2023","1,524.50","1,518.00","1,544.00","1,508.20","1,540.00","1,541.15","1,533.75","241,672","370,665,231.55","25,022","153,686","63.59"
"COLPAL","EQ","06-Apr-2023","1,541.15","1,540.00","1,544.65","1,525.05","1,536.05","1,538.60","1,538.22","509,985","784,471,332.85","32,578","331,024","64.91"
"COLPAL","EQ","10-Apr-2023","1,538.60","1,538.60","1,547.40","1,526.50","1,536.95","1,536.85","1,538.99","172,372","265,279,003.20","11,107","100,317","58.20"
"COLPAL","EQ","11-Apr-2023","1,536.85","1,538.00","1,545.30","1,524.00","1,535.80","1,537.15","1,535.70","319,263","490,291,745.95","25,168","187,212","58.64"
"COLPAL","EQ","12-Apr-2023","1,537.15","1,539.20","1,564.30","1,535.05","1,559.00","1,556.65","1,554.42","408,414","634,847,198.30","15,923","302,100","73.97"
"COLPAL","EQ","13-Apr-2023","1,556.65","1,556.80","1,563.75","1,542.25","1,548.00","1,549.40","1,552.93","185,104","287,452,874.30","12,711","95,057","51.35"
"COLPAL","EQ","17-Apr-2023","1,549.40","1,552.70","1,568.70","1,545.65","1,554.10","1,559.20","1,557.88","310,831","484,238,154.05","21,101","223,196","71.81"
"COLPAL","EQ","18-Apr-2023","1,559.20","1,550.10","1,573.00","1,547.00","1,547.70","1,551.45","1,556.63","85,701","133,405,061.75","6,656","40,931","47.76"
"COLPAL","EQ","19-Apr-2023","1,551.45","1,540.00","1,558.20","1,526.45","1,526.50","1,528.95","1,533.97","253,684","389,144,219.30","24,440","143,262","56.47"
"COLPAL","EQ","20-Apr-2023","1,528.95","1,528.50","1,539.75","1,520.05","1,531.75","1,536.65","1,528.90","125,079","191,233,253.80","17,281","72,048","57.60"
"COLPAL","EQ","21-Apr-2023","1,536.65","1,533.30","1,544.70","1,527.00","1,536.15","1,539.95","1,539.54","60,549","93,217,867.15","6,079","27,562","45.52"
"COLPAL","EQ","24-Apr-2023","1,539.95","1,544.70","1,576.40","1,540.00","1,572.75","1,570.10","1,560.26","143,250","223,506,593.75","12,661","69,905","48.80"
"COLPAL","EQ","25-Apr-2023","1,570.10","1,570.10","1,580.00","1,563.00","1,573.65","1,567.15","1,570.38","284,672","447,044,502.10","13,929","92,426","32.47"
"COLPAL","EQ","26-Apr-2023","1,567.15","1,568.05","1,580.95","1,561.25","1,573.00","1,574.60","1,569.89","265,975","417,550,817.50","17,474","190,598","71.66"
"COLPAL","EQ","27-Apr-2023","1,574.60","1,574.00","1,585.00","1,565.55","1,584.90","1,579.30","1,575.72","256,708","404,500,461.40","17,198","199,086","77.55"
"COLPAL","EQ","28-Apr-2023","1,579.30","1,579.20","1,598.00","1,560.20","1,590.00","1,595.10","1,583.35","205,265","325,006,040.90","15,927","118,696","57.83"
