DateTime,Pre Open IDBI,IDBIEQN
2022-08-26 10:06:23,,44.45
2022-08-26 10:06:27,,44.5
2022-08-26 10:06:31,,44.5
2022-08-26 10:06:34,,44.45
2022-08-26 10:06:37,,44.45
2022-08-26 10:06:41,,44.5
2022-08-26 10:07:18,,44.4
2022-08-26 10:07:22,,44.4
2022-08-26 10:07:26,,44.4
2022-08-26 10:07:30,,44.4
2022-08-26 10:07:34,,44.3
2022-08-26 10:07:38,,44.3
2022-08-26 10:07:42,,44.3
2022-08-26 10:08:18,,44.45
2022-08-26 10:08:21,,44.4
2022-08-26 10:08:24,,44.4
2022-08-26 10:08:27,,44.45
2022-08-26 10:08:31,,44.5
2022-08-26 10:08:34,,44.45
2022-08-26 10:08:39,,44.5
2022-08-26 10:08:43,,44.5
2022-08-26 10:09:16,,44.55
2022-08-26 10:09:20,,44.55
2022-08-26 10:09:23,,44.55
2022-08-26 10:09:27,,44.5
2022-08-26 10:09:31,,44.55
2022-08-26 10:09:34,,44.5
2022-08-26 10:09:37,,44.5
2022-08-26 10:09:41,,44.55
2022-08-26 10:09:44,,44.55
2022-08-26 10:09:47,,44.55
2022-08-26 10:09:51,,44.55
2022-08-26 10:09:54,,44.5
2022-08-26 10:09:58,,44.5
2022-08-26 10:10:02,,44.5
2022-08-26 10:10:06,,44.55
2022-08-26 10:10:10,,44.55
2022-08-26 10:10:14,,44.55
2022-08-26 10:10:17,,44.6
2022-08-26 10:10:21,,44.6
2022-08-26 10:10:24,,44.6
2022-08-26 10:10:28,,44.55
2022-08-26 10:10:32,,44.6
2022-08-26 10:10:36,,44.55
2022-08-26 10:10:40,,44.6
2022-08-26 10:10:43,,44.6
2022-08-26 10:11:18,,44.65
2022-08-26 10:11:21,,44.6
2022-08-26 10:11:25,,44.6
2022-08-26 10:11:29,,44.65
2022-08-26 10:11:33,,44.65
2022-08-26 10:11:37,,44.65
2022-08-26 10:11:40,,44.6
2022-08-26 10:11:43,,44.65
2022-08-26 10:11:47,,44.6
2022-08-26 10:11:50,,44.65
2022-08-26 10:11:54,,44.65
2022-08-26 10:11:57,,44.65
2022-08-26 10:12:01,,44.65
2022-08-26 10:12:04,,44.6
2022-08-26 10:12:08,,44.65
2022-08-26 10:12:12,,44.65
2022-08-26 10:12:15,,44.65
2022-08-26 10:12:19,,44.7
2022-08-26 10:12:23,,44.65
2022-08-26 10:12:26,,44.7
2022-08-26 10:12:30,,44.7
2022-08-26 10:12:33,,44.7
2022-08-26 10:12:36,,44.7
2022-08-26 10:12:39,,44.7
2022-08-26 10:12:43,,44.75
2022-08-26 10:13:16,,44.9
2022-08-26 10:13:20,,44.8
2022-08-26 10:13:24,,44.8
2022-08-26 10:13:27,,44.8
2022-08-26 10:13:31,,44.85
2022-08-26 10:13:35,,44.85
2022-08-26 10:13:39,,44.85
2022-08-26 10:13:42,,44.8
2022-08-26 10:13:46,,44.85
2022-08-26 10:13:50,,44.8
2022-08-26 10:13:53,,44.8
2022-08-26 10:13:57,,44.8
2022-08-26 10:14:01,,44.85
2022-08-26 10:14:05,,44.8
2022-08-26 10:14:09,,44.85
2022-08-26 10:14:13,,44.9
2022-08-26 10:14:17,,44.9
2022-08-26 10:14:21,,44.9
2022-08-26 10:14:25,,44.9
2022-08-26 10:14:29,,44.85
2022-08-26 10:14:32,,44.9
2022-08-26 10:14:35,,44.85
2022-08-26 10:14:38,,44.9
2022-08-26 10:14:42,,44.9
2022-08-26 10:14:45,,44.9
2022-08-26 10:14:48,,44.9
2022-08-26 10:14:52,,44.95
2022-08-26 10:14:56,,44.85
2022-08-26 10:14:59,,44.9
2022-08-26 10:15:02,,44.95
2022-08-26 10:15:06,,45
2022-08-26 10:15:10,,45.15
2022-08-26 10:15:14,,45
2022-08-26 10:15:17,,45.05
2022-08-26 10:15:21,,45.05
2022-08-26 10:15:25,,45.1
2022-08-26 10:15:29,,45.1
2022-08-26 10:15:33,,45.1
2022-08-26 10:15:37,,45
2022-08-26 10:15:42,,45.1
2022-08-26 10:15:46,,45.05
2022-08-26 10:15:49,,45
2022-08-26 10:15:53,,45
2022-08-26 10:15:57,,45.1
2022-08-26 10:16:01,,45.1
2022-08-26 10:16:04,,45.05
2022-08-26 10:16:08,,45.05
2022-08-26 10:16:12,,45.05
2022-08-26 10:16:16,,45
2022-08-26 10:16:19,,44.95
2022-08-26 10:16:23,,45
2022-08-26 10:16:27,,45
2022-08-26 10:16:31,,44.95
2022-08-26 10:16:35,,44.95
2022-08-26 10:16:39,,44.95
2022-08-26 10:16:43,,45
2022-08-26 10:16:47,,45
2022-08-26 10:16:51,,45.05
2022-08-26 10:16:56,,45.05
2022-08-26 10:16:59,,45.05
2022-08-26 10:17:03,,45.05
2022-08-26 10:17:06,,45.05
2022-08-26 10:17:10,,45.1
2022-08-26 10:17:13,,45.1
2022-08-26 10:17:16,,45.05
2022-08-26 10:17:20,,45.1
2022-08-26 10:17:23,,45.05
2022-08-26 10:17:27,,45.05
2022-08-26 10:17:30,,45.05
2022-08-26 10:17:34,,45.05
2022-08-26 10:17:38,,45
2022-08-26 10:17:41,,45
2022-08-26 10:17:45,,45
2022-08-26 10:17:48,,45.05
2022-08-26 10:17:51,,45.05
2022-08-26 10:17:54,,45
2022-08-26 10:17:58,,45
2022-08-26 10:18:02,,45
2022-08-26 10:18:05,,45.05
2022-08-26 10:18:08,,45
2022-08-26 10:18:12,,45.05
2022-08-26 10:18:15,,45.05
2022-08-26 10:18:19,,45
2022-08-26 10:18:23,,45
2022-08-26 10:18:26,,45
2022-08-26 10:18:30,,45
2022-08-26 10:18:34,,45
2022-08-26 10:18:37,,45
2022-08-26 10:18:40,,45
2022-08-26 10:18:43,,45
2022-08-26 10:18:46,,45
2022-08-26 10:18:49,,45
2022-08-26 10:18:53,,45
2022-08-26 10:18:56,,44.95
2022-08-26 10:18:59,,45
2022-08-26 10:19:02,,44.95
2022-08-26 10:19:06,,45
2022-08-26 10:19:10,,44.95
2022-08-26 10:19:14,,44.95
2022-08-26 10:19:17,,44.95
2022-08-26 10:19:21,,45
2022-08-26 10:19:25,,45
2022-08-26 10:19:28,,44.95
2022-08-26 10:19:32,,44.95
2022-08-26 10:19:35,,44.95
2022-08-26 10:19:38,,44.95
2022-08-26 10:19:42,,44.95
2022-08-26 10:19:46,,45
2022-08-26 10:19:50,,44.9
2022-08-26 10:19:53,,44.95
2022-08-26 10:19:57,,44.95
2022-08-26 10:20:00,,44.95
2022-08-26 10:20:03,,44.95
2022-08-26 10:20:06,,44.9
2022-08-26 10:20:09,,44.9
2022-08-26 10:20:12,,44.95
2022-08-26 10:20:15,,44.95
2022-08-26 10:20:19,,44.9
2022-08-26 10:20:22,,44.9
2022-08-26 10:20:25,,44.95
2022-08-26 10:20:29,,44.9
2022-08-26 10:20:33,,44.85
2022-08-26 10:20:36,,44.85
2022-08-26 10:20:39,,44.85
2022-08-26 10:20:43,,44.8
2022-08-26 10:20:46,,44.8
2022-08-26 10:20:49,,44.85
2022-08-26 10:20:52,,44.75
2022-08-26 10:20:55,,44.8
2022-08-26 10:20:58,,44.85
2022-08-26 10:21:01,,44.85
2022-08-26 10:21:04,,44.85
2022-08-26 10:21:07,,44.95
2022-08-26 10:21:10,,44.85
2022-08-26 10:21:14,,44.9
2022-08-26 10:21:17,,44.9
2022-08-26 10:21:21,,44.9
2022-08-26 10:21:24,,44.9
2022-08-26 10:21:27,,44.9
2022-08-26 10:21:31,,44.9
2022-08-26 10:21:34,,44.9
2022-08-26 10:21:38,,44.9
2022-08-26 10:21:41,,44.9
2022-08-26 10:21:45,,44.85
2022-08-26 10:21:49,,44.85
2022-08-26 10:21:52,,44.85
2022-08-26 10:21:55,,44.9
2022-08-26 10:21:58,,44.85
2022-08-26 10:22:02,,44.85
2022-08-26 10:22:05,,44.9
2022-08-26 10:22:08,,44.85
2022-08-26 10:22:11,,44.9
2022-08-26 10:22:45,,44.95
2022-08-26 10:22:49,,44.9
2022-08-26 10:22:52,,44.9
2022-08-26 10:22:55,,44.95
2022-08-26 10:22:58,,44.95
2022-08-26 10:23:01,,45
2022-08-26 10:23:04,,45
2022-08-26 10:23:08,,44.95
2022-08-26 10:23:12,,44.95
2022-08-26 10:23:47,,45
2022-08-26 10:23:50,,45.05
2022-08-26 10:23:54,,45
2022-08-26 10:23:58,,45
2022-08-26 10:24:01,,45
2022-08-26 10:24:05,,45.05
2022-08-26 10:24:08,,45
2022-08-26 10:24:11,,45
2022-08-26 10:24:14,,45.1
2022-08-26 10:24:17,,45.05
2022-08-26 10:24:20,,45.05
2022-08-26 10:24:23,,45.1
2022-08-26 10:24:26,,45.1
2022-08-26 10:24:29,,45.1
2022-08-26 10:24:32,,45.05
2022-08-26 10:24:36,,45.05
2022-08-26 10:24:39,,45.05
2022-08-26 10:24:42,,45.1
2022-08-26 10:24:45,,45.05
2022-08-26 10:24:48,,45.1
2022-08-26 10:24:51,,45.05
2022-08-26 10:24:54,,45.05
2022-08-26 10:24:57,,45
2022-08-26 10:25:00,,45
2022-08-26 10:25:03,,45.1
2022-08-26 10:25:07,,45.05
2022-08-26 10:25:11,,45
2022-08-26 10:25:16,,45
2022-08-26 10:25:19,,45.05
2022-08-26 10:25:23,,45.05
2022-08-26 10:25:27,,45.05
2022-08-26 10:25:30,,45.05
2022-08-26 10:25:33,,45.05
2022-08-26 10:25:37,,45.05
2022-08-26 10:25:39,,45.05
2022-08-26 10:25:43,,45.1
2022-08-26 10:26:16,,45
2022-08-26 10:26:20,,45
2022-08-26 10:26:24,,45
2022-08-26 10:26:28,,45
2022-08-26 10:26:31,,45
