"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"PNB","EQ","12-Jun-2023","51.35","51.40","51.85","50.95","51.80","51.55","51.34","17,394,733","892,993,775.25","28,726","3,413,146","19.62"
"PNB","EQ","13-Jun-2023","51.55","51.90","52.20","51.55","52.00","52.00","51.88","17,963,382","931,899,912.65","27,043","4,601,183","25.61"
"PNB","EQ","14-Jun-2023","52.00","52.20","52.30","51.65","51.65","51.80","51.90","16,336,696","847,836,106.30","28,955","5,126,619","31.38"
"PNB","EQ","15-Jun-2023","51.80","51.80","52.05","50.20","50.35","50.40","51.10","33,888,122","1,731,613,513.50","61,364","10,381,355","30.63"
"PNB","EQ","16-Jun-2023","50.40","50.70","52.45","50.50","51.25","51.55","51.60","96,884,339","4,999,553,127.35","72,683","38,615,812","39.86"
"PNB","EQ","19-Jun-2023","51.55","51.35","52.50","51.20","51.90","51.95","51.96","34,057,742","1,769,788,844.00","53,886","7,537,827","22.13"
"PNB","EQ","20-Jun-2023","51.95","51.85","52.25","51.45","51.95","51.90","51.79","23,194,150","1,201,258,462.30","33,538","5,489,269","23.67"
"PNB","EQ","21-Jun-2023","51.90","52.05","53.25","51.80","52.90","52.85","52.63","52,583,478","2,767,716,537.90","74,503","17,094,524","32.51"
"PNB","EQ","22-Jun-2023","52.85","53.15","53.20","50.75","51.15","51.00","51.64","53,046,985","2,739,501,036.45","89,411","22,040,915","41.55"
"PNB","EQ","23-Jun-2023","51.00","50.80","50.90","50.15","50.40","50.50","50.55","28,505,207","1,440,896,683.15","41,856","9,937,546","34.86"
"PNB","EQ","26-Jun-2023","50.50","50.55","50.60","49.70","50.40","50.30","50.10","23,362,169","1,170,537,484.40","37,952","7,093,260","30.36"
"PNB","EQ","27-Jun-2023","50.30","50.55","51.00","50.40","50.90","50.85","50.69","19,597,683","993,328,579.80","36,667","6,130,270","31.28"
"PNB","EQ","28-Jun-2023","50.85","50.90","51.10","50.30","50.60","50.40","50.57","38,263,938","1,935,085,969.85","52,233","15,022,752","39.26"
"PNB","EQ","30-Jun-2023","50.40","50.55","51.75","50.55","51.65","51.65","51.39","29,580,748","1,520,114,826.85","51,900","11,547,002","39.04"
"PNB","EQ","03-Jul-2023","51.65","52.00","54.00","52.00","53.85","53.85","53.11","68,566,621","3,641,303,686.45","86,903","25,728,110","37.52"
"PNB","EQ","04-Jul-2023","53.85","54.10","57.60","53.75","57.35","57.05","56.15","177,088,979","9,944,358,756.50","237,912","47,961,408","27.08"
"PNB","EQ","05-Jul-2023","57.05","57.35","59.10","56.80","58.60","58.60","58.18","141,211,050","8,215,172,895.35","196,467","28,962,862","20.51"
